"","X","y_t","price.1","display.1","V1","p1","price.2","display.2","V2","p2","price.3","display.3","V3","p2.1","person"
"46",46,3,0.936806869506836,0,0.695834401328865,0.281059077673172,0.537155663594604,0,1.36440205041777,0.548469974527494,0.897372062224895,0,1.36440205041777,0.170470947799333,46
"47",47,1,0.706999360700138,1,2.34017655198718,0.703861438807812,0.73320250173565,0,0.431000052832977,0.104313941226395,0.829220636514947,0,0.431000052832977,0.191824619965793,47
"48",48,1,0.84316901951097,0,1.01176353031014,0.38673777855496,0.608404721831903,0,0.990744872686561,0.378693901482301,0.85647695120424,0,0.990744872686561,0.234568319962738,48
"49",49,2,0.91969412160106,0,0.75114242222663,0.400360376609263,0.684779003239237,0,0.635977347346973,0.356808780043122,0.898284310055897,0,0.635977347346973,0.242830843347615,49
"50",50,1,0.907819466944784,0,0.790129235299469,0.455050092036947,0.775112818763591,0,0.26424006287581,0.268948075437589,0.863428232446313,0,0.26424006287581,0.276001832525464,50
"51",51,2,0.843285886640661,0,1.01134774523536,0.177977083662674,0.531566029973328,1,2.19578356699396,0.581778982408575,0.7642710106913,1,2.19578356699396,0.240243933928751,51
"52",52,2,0.95836284304969,0,0.62758646643614,0.401015915845543,0.714663738198578,0,0.507829429413547,0.355755636161394,0.719601117633283,0,0.507829429413547,0.243228447993063,52
"53",53,2,0.83142913216725,0,1.05382763865269,0.191336606645104,0.546909966645762,1,2.11041325471463,0.550385989663297,0.766974326921627,1,2.11041325471463,0.258277403691599,53
"54",54,3,0.77343918310944,0,1.27072471293769,0.402280569342497,0.578472716361284,0,1.14209168856875,0.353723931544624,0.703770664799958,0,1.14209168856875,0.243995499112879,54
"55",55,3,0.721203714143485,1,2.2805009131506,0.566721896690451,0.732137410296127,0,0.435361190962147,0.0895438974362942,0.708855024771765,1,0.435361190962147,0.343734205873254,55
"56",56,1,0.729839848051779,0,1.44479046541646,0.484368622109127,0.678427721164189,0,0.663931998322474,0.221846957978924,0.855441258102655,0,0.663931998322474,0.293784419911948,56
"57",57,1,0.794881512154825,1,1.98868665025075,0.349973017086101,0.528613015008159,1,2.21249596637264,0.437757617979045,0.729764478979632,1,2.21249596637264,0.212269364934854,57
"58",58,1,0.85559027895797,0,0.967890990515396,0.332207489400323,0.547540380130522,0,1.30695719904429,0.466298482892222,0.707695027533919,0,1.30695719904429,0.201494027707455,58
"59",59,1,0.89860152292531,0,0.820746762715889,0.425293599213076,0.710327214468271,0,0.526088648993112,0.316752793484656,0.855794934183359,0,0.526088648993112,0.257953607302267,59
"60",60,2,0.822049056156538,0,1.08786562005238,0.214049125201728,0.580754817882553,1,1.93027983419855,0.497014777890782,0.703639132343233,1,1.93027983419855,0.288936096907491,60
"61",61,1,0.973862777277827,0,0.579454613049947,0.305907219491217,0.589049019105732,0,1.08773762351599,0.508550672859917,0.745607805484906,0,1.08773762351599,0.185542107648865,61
"62",62,2,0.788081011828035,0,1.21446316256046,0.452808591023187,0.668799587688409,0,0.706812501119318,0.272549115539971,0.87020952263847,0,0.706812501119318,0.274642293436842,62
"63",63,2,0.837719717877917,0,1.03121509995682,0.220308585862653,0.603552953712642,1,1.81476449384442,0.48230592912603,0.762663291348144,1,1.81476449384442,0.297385485011317,63
"64",64,1,0.799718402256258,1,1.97048683137831,0.695248999792816,0.798908993252553,0,0.173524721540122,0.115273543688544,0.853208418516442,0,0.173524721540122,0.18947745651864,64
"65",65,3,0.895261140121147,0,0.831919479782432,0.325283916409644,0.564466888434254,0,1.21562066068685,0.477421415176506,0.772405887115747,0,1.21562066068685,0.19729466841385,65
"66",66,1,0.777405034215189,0,1.25538135463175,0.462318387258142,0.677224159287289,0,0.669258862293121,0.257271336320897,0.7382503782399,0,0.669258862293121,0.280410276420962,66
"67",67,3,0.843563574482687,0,1.01036002990829,0.396648491945745,0.622697314224206,0,0.921084190679682,0.362772036560382,0.795032350951806,0,0.921084190679682,0.240579471493874,67
"68",68,2,0.929893201193772,0,0.718056610565626,0.380773759362816,0.661978678265587,0,0.737565794865538,0.388275281169596,0.749529610574245,0,0.737565794865538,0.230950959467588,68
"69",69,1,0.725274074310437,0,1.46361698609749,0.513140618118889,0.742942063254304,0,0.391411642246728,0.175623864248112,0.889468501741067,0,0.391411642246728,0.311235517632998,69
"70",70,2,0.96259639901109,0,0.614363189055918,0.2391300618864,0.503195942984894,0,1.56032690817719,0.61583022392052,0.741427098587155,0,1.56032690817719,0.145039714193081,70
"71",71,3,0.801721881353296,0,1.16298053783952,0.464392775332939,0.702496866858564,0,0.559343013315972,0.253938768278593,0.878731320565566,0,0.559343013315972,0.281668456388468,71
"72",72,3,0.951832105056383,0,0.648099859936876,0.431449853295737,0.764054466201924,0,0.30734860454942,0.306862582551881,0.892045523319393,0,0.30734860454942,0.261687564152382,72
"73",73,2,0.804005046747625,0,1.15444919832076,0.416765873437148,0.622426629741676,0,0.922388564375678,0.330452846401307,0.895541937369853,0,0.922388564375678,0.252781280161545,73
"74",74,3,0.800132479239255,0,1.16893389792545,0.494512382005898,0.768215640378185,0,0.291054410511559,0.205550696699999,0.7135555496905,0,0.291054410511559,0.299936921294103,74
"75",75,2,0.84290537352208,0,1.01270173087399,0.466188231729118,0.742355394153856,0,0.393781547862731,0.251054312529954,0.706367916613817,0,0.393781547862731,0.282757455740928,75
"76",76,2,0.967659500753507,0,0.59862502701782,0.247694660111957,0.515680526802316,0,1.48680351804184,0.602070934283042,0.788967675436288,0,1.48680351804184,0.150234405605002,76
"77",77,2,0.959301841189153,0,0.624648523565647,0.439169522181724,0.785341840819456,0,0.22490856992647,0.294460697803714,0.764356910809875,0,0.22490856992647,0.266369780014563,77
"78",78,2,0.816996863042004,0,1.10636007120613,0.427695092044789,0.649682105495594,0,0.793816312581284,0.312894721621429,0.84465107889846,0,0.793816312581284,0.259410186333781,78
"79",79,2,0.933196209650487,0,0.70741940153634,0.370506263565616,0.649237755103968,0,0.795868866040994,0.404770327966269,0.870309978723526,0,0.795868866040994,0.224723408468116,79
"80",80,2,0.988185399165377,0,0.535654843584228,0.146203322715455,0.560366603126749,1,2.0374921830034,0.656442834420211,0.797322701709345,1,2.0374921830034,0.197353842864334,80
"81",81,3,0.830397845432162,0,1.05755108356498,0.452591837058256,0.704299195786007,0,0.551656057282772,0.272897337430247,0.77612516824156,0,0.551656057282772,0.274510825511497,81
"82",82,2,0.913754403614439,0,0.770580345958021,0.223130778557945,0.66419125511311,1,1.52755540851259,0.475674174764322,0.783569226320833,1,1.52755540851259,0.301195046677733,82
"83",83,1,0.819998310669325,0,1.09535899665596,0.445730534685758,0.682873322092928,0,0.644337728173322,0.283920230057224,0.824957627570257,0,0.644337728173322,0.270349235257018,83
"84",84,1,0.797605645563453,0,1.17842294651203,0.39933311561591,0.592454898939468,0,1.07044158641052,0.358459106324471,0.784866320714354,0,1.07044158641052,0.242207778059619,84
"85",85,3,0.927126144408248,0,0.726996933691303,0.296192857211648,0.549218349414878,0,1.29777758342767,0.524157093701602,0.751650062063709,0,1.29777758342767,0.179650049086751,85
"86",86,1,0.760807676543482,0,1.32012403312372,0.503998139096585,0.754219917883165,0,0.346213855663135,0.190311537103225,0.891683324240148,0,0.346213855663135,0.305690323800191,86
"87",87,2,0.913336366740987,0,0.771953141073172,0.16567252967324,0.553121217503212,1,2.07653430496679,0.61069294697394,0.706163613405079,1,2.07653430496679,0.22363452335282,87
"88",88,2,0.736507576308213,0,1.41750726867117,0.480171413877828,0.675863217748702,0,0.675293692063676,0.228589901687705,0.751493458077311,0,0.675293692063676,0.291238684434467,88
"89",89,2,0.773646554187871,0,1.26992047407229,0.512892624605098,0.791766964877024,0,0.200464500190234,0.176022273431428,0.722743346821517,0,0.200464500190234,0.311085101963474,89
"90",90,1,0.742991313827224,0,1.39121277502819,0.469302806179666,0.660229794168845,0,0.745501994730146,0.246050653183191,0.748532697977498,0,0.745501994730146,0.284646540637143,90
"91",91,3,0.771888824529015,0,1.27674424701558,0.495404229175275,0.743274876358919,0,0.390068043874349,0.204117916878617,0.894220610335469,0,0.390068043874349,0.300477853946108,91
"92",92,3,0.717680313182063,0,1.49519316605,0.49723075325732,0.695271953335032,0,0.590356630577487,0.201183549940109,0.870446561276913,0,0.590356630577487,0.301585696802572,92
"93",93,2,0.892686477559619,0,0.840559546132369,0.439428287458217,0.731294332141988,0,0.438817771366793,0.294044983453358,0.779364098096266,0,0.438817771366793,0.266526729088425,93
"94",94,2,0.962880763807334,0,0.613477076863671,0.127422288161059,0.510367494588718,1,2.31787270539071,0.700575613883248,0.796018559671938,1,2.31787270539071,0.172002097955693,94
"95",95,1,0.933674403233454,0,0.705882518615397,0.382720176080058,0.667598084337078,0,0.712206870027067,0.385148303036769,0.892622103448957,0,0.712206870027067,0.232131520883173,95
"96",96,2,0.939192647766322,0,0.688203974379266,0.278910902869883,0.536026210105047,0,1.37071665897148,0.551921083211401,0.891934683779255,0,1.37071665897148,0.169168013918716,96
"97",97,3,0.836582336085848,0,1.03529100238195,0.45067167568972,0.70588988843374,0,0.544888057132195,0.275982135540397,0.861422262759879,0,0.544888057132195,0.273346188769884,97
"98",98,1,0.823025224613957,0,1.08430528754921,0.488179076061126,0.774237698339857,0,0.267629046222592,0.215725346877615,0.831098686624318,0,0.267629046222592,0.296095577061259,98
"99",99,1,0.943261072831228,0,0.675236543557906,0.255712713738412,0.668104928103276,1,1.5099301193461,0.589189685300921,0.851768304686993,0,1.5099301193461,0.155097600960667,99
"100",100,3,0.881479987083003,0,0.878458941963027,0.410788659405388,0.672672813455574,0,0.689488686509676,0.340055424002993,0.842177441995591,0,0.689488686509676,0.249155916591618,100
"101",101,2,0.896417178423144,0,0.828048120340981,0.269907199104344,0.655025046505034,1,1.56924541541697,0.566385809361709,0.889552431274205,0,1.56924541541697,0.163706991533947,1
"102",102,1,0.805959181580692,0,1.14716654287416,0.459918227046373,0.697414574678987,0,0.581125739096891,0.261127267289326,0.89623781805858,0,0.581125739096891,0.278954505664301,2
"103",103,1,0.78107804376632,0,1.24124061841122,0.460256128586221,0.676518974057399,0,0.672384353132431,0.260584418105596,0.711179904593155,0,0.672384353132431,0.279159453308183,3
"104",104,2,0.997805218352005,0,0.506591581133552,0.124942781498843,0.52397737398278,1,2.23892032504659,0.706402104451899,0.749080321798101,1,2.23892032504659,0.168655114049258,4
"105",105,2,0.890047979331575,0,0.849439725043065,0.313209751007185,0.546840876014903,0,1.31079226588384,0.496818932085997,0.754186762217432,0,1.31079226588384,0.189971316906818,5
"106",106,1,0.763962440565228,1,2.10770995776377,0.704758131065083,0.795524410228245,0,0.186261238853362,0.103172871820451,0.88182991114445,0,0.186261238853362,0.192068997114467,6
"107",107,1,0.738811704423278,0,1.40813656491147,0.526601449814526,0.797548939217813,0,0.178636241246737,0.153998625423841,0.775406708568335,0,0.178636241246737,0.319399924761633,7
"108",108,1,0.84343541029375,0,1.01081586013821,0.371758615966393,0.58842685718555,0,1.09090794058461,0.402758385437655,0.755011075874791,0,1.09090794058461,0.225482998595952,8
"109",109,1,0.977222340949811,0,0.569123232955193,0.311642443300441,0.736613739351742,0,0.417074868260213,0.267684259795952,0.735646088747308,1,0.417074868260213,0.420673296903606,9
"110",110,2,0.879628290142864,0,0.884767574929379,0.431424135897838,0.706049319566228,0,0.544210558558905,0.306903898340093,0.794622577540576,0,0.544210558558905,0.261671965762069,10
"111",111,1,0.99285120847635,0,0.521523399711966,0.320982391192465,0.620247999043204,0,0.932907647392826,0.484331947321431,0.77975797583349,0,0.932907647392826,0.194685661486104,11
"112",112,3,0.919537753565237,0,0.751652530946399,0.355592121730516,0.61905234081205,0,0.938696358476069,0.42873035408766,0.726332152681425,0,0.938696358476069,0.215677524181825,12
"113",113,3,0.807018073624931,0,1.14322764469216,0.491074290920861,0.76622418218758,0,0.298841458056013,0.211074095438995,0.703726447466761,0,0.298841458056013,0.297851613640144,13
"114",114,1,0.829442107165232,0,1.06100589270266,0.473728916183669,0.746623428654857,0,0.376582997588284,0.238939971758499,0.824383492767811,0,0.376582997588284,0.287331112057832,14
"115",115,3,0.744463468203321,1,2.18527449088851,0.41907646640143,0.57957351191435,1,1.93638831063234,0.326740807962071,0.715643791202456,1,1.93638831063234,0.254182725636499,15
"116",116,2,0.70392327264417,0,1.55325774945511,0.423772177261943,0.554351262212731,0,1.26987023752758,0.319197004495512,0.83199142399244,0,1.26987023752758,0.257030818242545,16
"117",117,1,0.914669819828123,0,0.767576394429378,0.457836121957975,0.786942220223136,0,0.218801353058871,0.264472232950581,0.84586554383859,0,0.218801353058871,0.277691645091444,17
"118",118,2,0.730955270724371,1,2.24020903079212,0.568566245508037,0.751219952665269,0,0.358170371154459,0.0865808945136388,0.714137609768659,1,0.358170371154459,0.344852859978325,18
"119",119,1,0.833885304583237,0,1.04497823168384,0.388404375397409,0.603995789564215,0,1.01256415597538,0.376016462557528,0.819084851304069,0,1.01256415597538,0.235579162045064,19
"120",120,3,0.892030313541181,0,0.842765489567005,0.337568713892224,0.75262593254447,0,0.352560832427086,0.206761184498254,0.718159580649808,1,0.352560832427086,0.455670101609522,20
"121",121,2,0.997551586013287,0,0.507354248761302,0.223445123763363,0.503039054851979,0,1.56126240416684,0.641028557910874,0.880775442672893,0,1.56126240416684,0.135526318325763,21
"122",122,1,0.848678073356859,0,0.992226043712657,0.227754190387451,0.564362577185966,1,2.01617510005132,0.634105910264532,0.848416523449123,0,2.01617510005132,0.138139899348017,22
"123",123,3,0.845304857310839,0,1.00417381642101,0.353501588049176,0.774120493768714,0,0.268083222415015,0.16932117983054,0.773798073409125,1,0.268083222415015,0.477177232120284,23
"124",124,1,0.752032700460404,0,1.3549264139688,0.363012800091768,0.51459660353139,0,1.49311593810199,0.416808806784442,0.786135423416272,0,1.49311593810199,0.22017839312379,24
"125",125,1,0.926446283352561,0,0.729197638911101,0.440659252016736,0.761369283287786,0,0.317910334777437,0.292067401149077,0.770057834032923,0,0.317910334777437,0.267273346834187,25
"126",126,2,0.836168646765873,0,1.03677486698338,0.445946758610104,0.696736401808448,0,0.584044388233753,0.283572859693399,0.704626024747267,0,0.584044388233753,0.270480381696497,26
"127",127,2,0.853350935131311,0,0.975753209847107,0.193851791066503,0.565811563492753,1,2.0084825487078,0.544475661397995,0.767363226367161,1,2.0084825487078,0.261672547535502,27
"128",128,2,0.762263533985242,0,1.31438881388342,0.346244033979095,0.502831143001094,0,1.56250259512362,0.443748343670001,0.774105066200718,0,1.56250259512362,0.210007622350904,28
"129",129,1,0.768597442819737,0,1.28956378375838,0.361136662570366,0.523764348612167,0,1.4401402366085,0.419822879234411,0.733788365218788,0,1.4401402366085,0.219040458195223,29
"130",130,2,0.878713598893955,0,0.887888781347037,0.444932417841308,0.730235255486332,0,0.443165586901944,0.285202429237867,0.83205783511512,0,0.443165586901944,0.269865152920825,30
"131",131,2,0.872461659484543,0,0.909309707465842,0.289985966037254,0.509986356808804,0,1.52011391493063,0.534128654674766,0.819672918599099,0,1.52011391493063,0.175885379287981,31
"132",132,1,0.723119314084761,1,2.27254313212631,0.566389566318787,0.732485619280487,0,0.433934711995659,0.0900777963675275,0.727695536101237,1,0.433934711995659,0.343532637313686,32
"133",133,3,0.710662173875607,0,1.5246743129694,0.461802031931477,0.618187889014371,0,0.94288852060032,0.258100876984489,0.72384462156333,0,0.94288852060032,0.280097091084034,33
"134",134,2,0.892838647658937,0,0.840048200430634,0.441548980520547,0.735445177578367,0,0.421837838024792,0.290638025028886,0.803841342311353,0,0.421837838024792,0.267812994450568,34
"135",135,3,0.978584559890442,0,0.564944234015201,0.23778733746356,0.509999688714743,0,1.5200354908816,0.617987351873356,0.837981861736625,0,1.5200354908816,0.144225310663084,35
"136",136,1,0.87942772670649,0,0.885451680842967,0.369043027368857,0.609845473407768,0,0.983649028565912,0.407121061778763,0.752008936135098,0,0.983649028565912,0.22383591085238,36
"137",137,1,0.868270224402659,0,0.92375688300522,0.337730259487906,0.562306531961076,0,1.22712444173768,0.457425983419975,0.785895519843325,0,1.22712444173768,0.204843757092119,37
"138",138,1,0.857808317174204,0,0.960123833030027,0.481253393299485,0.789773761294782,0,0.208026257928944,0.226851668573635,0.883779156440869,0,0.208026257928944,0.29189493812688,38
"139",139,1,0.995528567163274,0,0.513444378779026,0.355099610855935,0.669489802210592,0,0.703718037745747,0.429521587907915,0.856150310719386,0,0.703718037745747,0.21537880123615,39
"140",140,2,0.852292546699755,0,0.979476339253717,0.398829866596776,0.632334785559215,0,0.875008903310208,0.359267591303179,0.816486838273704,0,0.875008903310208,0.241902542100044,40
"141",141,2,0.904836423601955,0,0.800003297060437,0.439382675679415,0.741160434973426,0,0.398614497058436,0.294118260174447,0.87879492980428,0,0.398614497058436,0.266499064146138,41
"142",142,3,0.880462365294807,0,0.881924283153014,0.320687945448517,0.549689983250573,0,1.29520247947787,0.484804983436706,0.844074810482562,0,1.29520247947787,0.194507071114778,42
"143",143,3,0.771660603326745,1,2.07763137586217,0.390675220714614,0.561835568677634,1,2.02963816296952,0.372368279931972,0.767725138785318,1,2.02963816296952,0.236956499353414,43
"144",144,1,0.777449778001755,0,1.25520869367501,0.418615958514004,0.604576003272086,0,1.00968366303709,0.32748062800226,0.89975021132268,0,1.00968366303709,0.253903413483735,44
"145",145,2,0.918792887008749,0,0.754083649421425,0.367696458965207,0.635244472301565,0,0.861236075292391,0.409284365204627,0.766740082390606,0,0.861236075292391,0.223019175830166,45
"146",146,2,0.835771249420941,0,1.03820098530254,0.328800535896311,0.530953019834124,0,1.39924520962896,0.471771858152632,0.872487493557855,0,1.39924520962896,0.199427605951057,46
"147",147,1,0.752538030524738,0,1.35291123419854,0.475118888310632,0.680185538553633,0,0.656169001644497,0.236706938920387,0.796289162850007,0,0.656169001644497,0.288174172768981,47
"148",148,1,0.924009480886161,0,0.737098840081354,0.149607974461178,0.530173372360878,1,2.20365362479576,0.648442383528795,0.781912809191272,1,2.20365362479576,0.201949642010027,48
"149",149,3,0.731496292119846,0,1.43798938222159,0.525828661753529,0.787155832746066,0,0.217987124781904,0.155240133137293,0.751015809969977,0,0.217987124781904,0.318931205109179,49
"150",150,2,0.959363484708592,0,0.624455753564664,0.212410250878642,0.67429233181756,1,1.48227460610939,0.500865901153395,0.764095164695755,1,1.48227460610939,0.286723847967963,50
"151",151,2,0.884393491502851,0,0.868559567747886,0.319439350917038,0.550668314029463,0,1.28986786598461,0.486810888833076,0.889097348833457,0,1.28986786598461,0.193749760249886,51
"152",152,3,0.867147861653939,0,0.927637318207164,0.406849070896125,0.655571339977905,0,0.76674444634605,0.346384493729776,0.83253565672785,0,0.76674444634605,0.246766435374099,52
"153",153,2,0.798633195715956,0,1.17456055348713,0.336912527709613,0.516296851914376,0,1.48322015353377,0.458739694593225,0.794923136336729,0,1.48322015353377,0.204347777697162,53
"154",154,3,0.835939433635212,0,1.03759734898002,0.348850873410379,0.554562388313934,0,1.26872789734454,0.439560376198695,0.767806316772476,0,1.26872789734454,0.211588750390926,54
"155",155,1,0.850132291787304,0,0.987089912633569,0.301836062344364,0.509742341097444,0,1.52154968338464,0.515091111636846,0.86150585715659,0,1.52154968338464,0.183072826018791,55
"156",156,2,0.754259908339009,0,1.34605479305524,0.443237702207368,0.624034521426074,0,0.914648768034289,0.287925041863285,0.875741786370054,0,0.914648768034289,0.268837255929347,56
"157",157,2,0.858889180840924,0,0.956346124455994,0.444655270971625,0.713241419475526,0,0.513805957416739,0.285647674181255,0.829484831169248,0,0.513805957416739,0.26969705484712,57
"158",158,1,0.722582723712549,0,1.47477010718545,0.463459910705506,0.631488265027292,0,0.879027760181629,0.255437443903925,0.857243836019188,0,0.879027760181629,0.281102645390569,58
"159",159,2,0.783326779794879,1,2.03261598029903,0.515930155680742,0.64280910526868,1,1.62572244062613,0.343462473911268,0.884313316969201,0,1.62572244062613,0.14060737040799,59
